0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.22,0.1,0.06,0.09,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.06,0.09,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02
0.06,0.09,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0.09,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.03
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,0.59
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,1.44
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,2.67
0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.78
0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,4.9
0.0,0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.73
0.02,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,6.15
0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,4.78
0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,2.29
0.0,0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,1.16
0.03,0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.93
0.02,0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.6
0.0,0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.25
0.02,0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.24
0.02,0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.13
0.05,0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.14
0.02,0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.05
0.07,0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.0
0.05,0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.02
0.04,0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0
0.02,0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0
0.14,0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0
0.14,0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0
0.25,0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.59,1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.44,2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02
2.67,4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02
4.78,4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
4.9,6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0
6.73,6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02
6.15,4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.0
4.78,2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0
2.29,1.16,0.93,0.6,0.25,0.24,0.13,0.14,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0
